,County,Date,Index
2376,Sonoma,2/26/2020,108.45
2377,Stanislaus,2/26/2020,107.08
2378,Sutter,2/26/2020,109.41
2379,Tehama,2/26/2020,120.17
2380,Tulare,2/26/2020,114.22
2381,Tuolumne,2/26/2020,108.63
2382,Ventura,2/26/2020,118.86
2383,Yolo,2/26/2020,111.76
2384,Yuba,2/26/2020,112.08
2385,Alameda,2/27/2020,116.01
2386,Amador,2/27/2020,119.39
2387,Butte,2/27/2020,126.3
2388,Calaveras,2/27/2020,118.07
2389,Colusa,2/27/2020,111.26
2390,Contra Costa,2/27/2020,116.47
2391,Del Norte,2/27/2020,116.94
2392,El Dorado,2/27/2020,103.76
2393,Fresno,2/27/2020,116.44
2394,Glenn,2/27/2020,116.87
2395,Humboldt,2/27/2020,109.81
2396,Imperial,2/27/2020,130.44
2397,Inyo,2/27/2020,126.49
2398,Kern,2/27/2020,131.17
2399,Kings,2/27/2020,115.44
2400,Lake,2/27/2020,107.97
2401,Lassen,2/27/2020,128.51
2402,Los Angeles,2/27/2020,120.33
2403,Madera,2/27/2020,109.22
2404,Marin,2/27/2020,118.96
2405,Mariposa,2/27/2020,97.38
2406,Mendocino,2/27/2020,107.93
2407,Merced,2/27/2020,115.39
2408,Mono,2/27/2020,127.62
2409,Monterey,2/27/2020,120.2
2410,Napa,2/27/2020,138.67
2411,Nevada,2/27/2020,99.39
2412,Orange,2/27/2020,119.57
2413,Placer,2/27/2020,114.07
2414,Riverside,2/27/2020,124.29
2415,Sacramento,2/27/2020,120.75
2416,San Benito,2/27/2020,112.35
2417,San Bernardino,2/27/2020,118.56
2418,San Diego,2/27/2020,121.72
2419,San Francisco,2/27/2020,108.17
2420,San Joaquin,2/27/2020,118.2
2421,San Luis Obispo,2/27/2020,128.77
2422,San Mateo,2/27/2020,116.47
2423,Santa Barbara,2/27/2020,118.88
2424,Santa Clara,2/27/2020,114.7
2425,Santa Cruz,2/27/2020,119.02
2426,Shasta,2/27/2020,114.95
2427,Siskiyou,2/27/2020,135.17
2428,Solano,2/27/2020,122.52
2429,Sonoma,2/27/2020,114.05
2430,Stanislaus,2/27/2020,111.62
2431,Sutter,2/27/2020,111.33
2432,Tehama,2/27/2020,120.08
2433,Tulare,2/27/2020,119.19
2434,Tuolumne,2/27/2020,113.3
2435,Ventura,2/27/2020,122.89
2436,Yolo,2/27/2020,115.91
2437,Yuba,2/27/2020,115.35
2438,Alameda,2/28/2020,130.89
2439,Amador,2/28/2020,146.55
2440,Butte,2/28/2020,152.34
2441,Calaveras,2/28/2020,135.86
2442,Colusa,2/28/2020,150.64
2443,Contra Costa,2/28/2020,125.42
2444,Del Norte,2/28/2020,137.11
2445,El Dorado,2/28/2020,131.25
2446,Fresno,2/28/2020,139.01
2447,Glenn,2/28/2020,142.73
2448,Humboldt,2/28/2020,121.21
2449,Imperial,2/28/2020,179.28
2450,Inyo,2/28/2020,158.61
2451,Kern,2/28/2020,158.72
2452,Kings,2/28/2020,142.26
2453,Lake,2/28/2020,131.2
2454,Lassen,2/28/2020,146.97
2455,Los Angeles,2/28/2020,134.74
2456,Madera,2/28/2020,144.45
2457,Marin,2/28/2020,128.96
2458,Mariposa,2/28/2020,113.47
2459,Mendocino,2/28/2020,129.32
2460,Merced,2/28/2020,151.44
2461,Mono,2/28/2020,209.62
2462,Monterey,2/28/2020,147.38
2463,Napa,2/28/2020,143.95
2464,Nevada,2/28/2020,126.91
2465,Orange,2/28/2020,136.18
2466,Placer,2/28/2020,135.77
2467,Riverside,2/28/2020,143.37
2468,Sacramento,2/28/2020,134.96
2469,San Benito,2/28/2020,199.86
2470,San Bernardino,2/28/2020,146.35
2471,San Diego,2/28/2020,141.5
2472,San Francisco,2/28/2020,123.29
2473,San Joaquin,2/28/2020,133.72
2474,San Luis Obispo,2/28/2020,169.11
2475,San Mateo,2/28/2020,121.11
2476,Santa Barbara,2/28/2020,142.68
2477,Santa Clara,2/28/2020,126.2
2478,Santa Cruz,2/28/2020,136.06
2479,Shasta,2/28/2020,131.95
2480,Siskiyou,2/28/2020,167.93
2481,Solano,2/28/2020,165.36
2482,Sonoma,2/28/2020,128.49
2483,Stanislaus,2/28/2020,129.67
2484,Sutter,2/28/2020,135.18
2485,Tehama,2/28/2020,145.79
2486,Tulare,2/28/2020,139.32
2487,Tuolumne,2/28/2020,139.19
2488,Ventura,2/28/2020,142.0
2489,Yolo,2/28/2020,156.17
2490,Yuba,2/28/2020,135.41
2491,Alameda,2/29/2020,123.67
2492,Amador,2/29/2020,172.72
2493,Butte,2/29/2020,141.26
2494,Calaveras,2/29/2020,149.68
2495,Colusa,2/29/2020,136.74
2496,Contra Costa,2/29/2020,123.16
2497,Del Norte,2/29/2020,163.84
2498,El Dorado,2/29/2020,146.18
2499,Fresno,2/29/2020,133.35
2500,Glenn,2/29/2020,136.53
2501,Humboldt,2/29/2020,125.08
2502,Imperial,2/29/2020,175.22
2503,Inyo,2/29/2020,138.23
2504,Kern,2/29/2020,147.9
2505,Kings,2/29/2020,133.11
2506,Lake,2/29/2020,135.21
2507,Lassen,2/29/2020,144.19
2508,Los Angeles,2/29/2020,132.4
2509,Madera,2/29/2020,137.19
2510,Marin,2/29/2020,131.06
2511,Mariposa,2/29/2020,159.42
2512,Mendocino,2/29/2020,131.59
2513,Merced,2/29/2020,145.4
2514,Mono,2/29/2020,236.19
2515,Monterey,2/29/2020,158.89
2516,Napa,2/29/2020,167.0
2517,Nevada,2/29/2020,133.71
2518,Orange,2/29/2020,133.79
2519,Placer,2/29/2020,142.6
2520,Riverside,2/29/2020,141.26
2521,Sacramento,2/29/2020,125.3
2522,San Benito,2/29/2020,142.2
2523,San Bernardino,2/29/2020,134.91
2524,San Diego,2/29/2020,133.06
2525,San Francisco,2/29/2020,117.48
2526,San Joaquin,2/29/2020,128.72
2527,San Luis Obispo,2/29/2020,189.7
2528,San Mateo,2/29/2020,103.53
2529,Santa Barbara,2/29/2020,149.87
2530,Santa Clara,2/29/2020,112.64
2531,Santa Cruz,2/29/2020,143.79
2532,Shasta,2/29/2020,123.05
2533,Siskiyou,2/29/2020,154.57
2534,Solano,2/29/2020,139.85
2535,Sonoma,2/29/2020,126.63
2536,Stanislaus,2/29/2020,122.87
2537,Sutter,2/29/2020,128.19
2538,Tehama,2/29/2020,139.59
2539,Tulare,2/29/2020,139.02
2540,Tuolumne,2/29/2020,156.91
2541,Ventura,2/29/2020,142.07
2542,Yolo,2/29/2020,126.5
2543,Yuba,2/29/2020,139.12
2544,Alameda,3/1/2020,92.35
2545,Amador,3/1/2020,154.82
2546,Butte,3/1/2020,107.51
2547,Calaveras,3/1/2020,122.86
2548,Colusa,3/1/2020,138.73
2549,Contra Costa,3/1/2020,88.72
2550,Del Norte,3/1/2020,148.9
2551,El Dorado,3/1/2020,150.82
2552,Fresno,3/1/2020,101.07
2553,Glenn,3/1/2020,115.61
2554,Humboldt,3/1/2020,104.31
2555,Imperial,3/1/2020,144.08
2556,Inyo,3/1/2020,198.21
2557,Kern,3/1/2020,118.2
2558,Kings,3/1/2020,116.48
2559,Lake,3/1/2020,102.4
2560,Lassen,3/1/2020,138.77
2561,Los Angeles,3/1/2020,95.64
2562,Madera,3/1/2020,119.0
2563,Marin,3/1/2020,100.2
2564,Mariposa,3/1/2020,147.45
2565,Mendocino,3/1/2020,115.07
2566,Merced,3/1/2020,121.83
2567,Mono,3/1/2020,205.26
2568,Monterey,3/1/2020,122.83
2569,Napa,3/1/2020,141.28
2570,Nevada,3/1/2020,222.78
2571,Orange,3/1/2020,93.5
2572,Placer,3/1/2020,113.65
2573,Riverside,3/1/2020,111.53
2574,Sacramento,3/1/2020,95.37
2575,San Benito,3/1/2020,110.4
2576,San Bernardino,3/1/2020,110.34
2577,San Diego,3/1/2020,95.01
2578,San Francisco,3/1/2020,95.45
2579,San Joaquin,3/1/2020,96.9
2580,San Luis Obispo,3/1/2020,147.22
2581,San Mateo,3/1/2020,79.26
2582,Santa Barbara,3/1/2020,120.44
2583,Santa Clara,3/1/2020,84.2
2584,Santa Cruz,3/1/2020,111.02
2585,Shasta,3/1/2020,97.23
2586,Siskiyou,3/1/2020,145.9
2587,Solano,3/1/2020,105.1
2588,Sonoma,3/1/2020,96.79
2589,Stanislaus,3/1/2020,91.74
2590,Sutter,3/1/2020,95.95
2591,Tehama,3/1/2020,116.5
2592,Tulare,3/1/2020,106.57
2593,Tuolumne,3/1/2020,124.54
2594,Ventura,3/1/2020,101.94
2595,Yolo,3/1/2020,109.52
2596,Yuba,3/1/2020,106.05
2597,Alameda,3/2/2020,106.76
2598,Amador,3/2/2020,117.1
2599,Butte,3/2/2020,120.28
2600,Calaveras,3/2/2020,107.85
2601,Colusa,3/2/2020,109.16
2602,Contra Costa,3/2/2020,107.49
2603,Del Norte,3/2/2020,113.33
2604,El Dorado,3/2/2020,101.97
2605,Fresno,3/2/2020,109.43
2606,Glenn,3/2/2020,112.93
2607,Humboldt,3/2/2020,104.88
2608,Imperial,3/2/2020,112.8
2609,Inyo,3/2/2020,115.53
2610,Kern,3/2/2020,120.62
2611,Kings,3/2/2020,107.59
2612,Lake,3/2/2020,107.84
2613,Lassen,3/2/2020,116.46
2614,Los Angeles,3/2/2020,107.51
2615,Madera,3/2/2020,104.69
2616,Marin,3/2/2020,103.23
2617,Mariposa,3/2/2020,106.67
2618,Mendocino,3/2/2020,108.84
2619,Merced,3/2/2020,112.08
2620,Mono,3/2/2020,106.75
2621,Monterey,3/2/2020,112.77
2622,Napa,3/2/2020,112.51
2623,Nevada,3/2/2020,94.98
2624,Orange,3/2/2020,106.14
2625,Placer,3/2/2020,107.73
2626,Riverside,3/2/2020,112.66
2627,Sacramento,3/2/2020,110.2
2628,San Benito,3/2/2020,114.79
2629,San Bernardino,3/2/2020,109.71
2630,San Diego,3/2/2020,110.28
2631,San Francisco,3/2/2020,91.03
2632,San Joaquin,3/2/2020,110.73
2633,San Luis Obispo,3/2/2020,111.39
2634,San Mateo,3/2/2020,97.59
2635,Santa Barbara,3/2/2020,108.22
2636,Santa Clara,3/2/2020,102.35
2637,Santa Cruz,3/2/2020,104.97
2638,Shasta,3/2/2020,110.22
2639,Siskiyou,3/2/2020,130.96
2640,Solano,3/2/2020,104.75
2641,Sonoma,3/2/2020,101.59
2642,Stanislaus,3/2/2020,105.91
2643,Sutter,3/2/2020,109.27
2644,Tehama,3/2/2020,120.25
2645,Tulare,3/2/2020,108.94
2646,Tuolumne,3/2/2020,106.29
2647,Ventura,3/2/2020,110.23
2648,Yolo,3/2/2020,102.37
2649,Yuba,3/2/2020,108.45
2650,Alameda,3/3/2020,113.19
2651,Amador,3/3/2020,122.34
2652,Butte,3/3/2020,126.77
2653,Calaveras,3/3/2020,108.44
2654,Colusa,3/3/2020,119.46
2655,Contra Costa,3/3/2020,119.74
2656,Del Norte,3/3/2020,119.15
2657,El Dorado,3/3/2020,98.42
2658,Fresno,3/3/2020,113.34
2659,Glenn,3/3/2020,115.58
2660,Humboldt,3/3/2020,112.08
2661,Imperial,3/3/2020,111.64
2662,Inyo,3/3/2020,94.43
2663,Kern,3/3/2020,119.78
2664,Kings,3/3/2020,105.29
2665,Lake,3/3/2020,114.38
2666,Lassen,3/3/2020,113.9
2667,Los Angeles,3/3/2020,117.24
2668,Madera,3/3/2020,114.2
2669,Marin,3/3/2020,114.11
2670,Mariposa,3/3/2020,106.7
2671,Mendocino,3/3/2020,113.22
2672,Merced,3/3/2020,112.56
2673,Mono,3/3/2020,80.92
2674,Monterey,3/3/2020,115.44
2675,Napa,3/3/2020,116.81
2676,Nevada,3/3/2020,96.86
2677,Orange,3/3/2020,116.51
2678,Placer,3/3/2020,112.19
2679,Riverside,3/3/2020,119.31
2680,Sacramento,3/3/2020,119.91
2681,San Benito,3/3/2020,112.05
2682,San Bernardino,3/3/2020,116.47
2683,San Diego,3/3/2020,119.54
2684,San Francisco,3/3/2020,98.93
2685,San Joaquin,3/3/2020,119.22
2686,San Luis Obispo,3/3/2020,113.77
2687,San Mateo,3/3/2020,107.87
2688,Santa Barbara,3/3/2020,111.58
2689,Santa Clara,3/3/2020,110.84
2690,Santa Cruz,3/3/2020,110.81
2691,Shasta,3/3/2020,113.69
2692,Siskiyou,3/3/2020,125.5
2693,Solano,3/3/2020,110.63
2694,Sonoma,3/3/2020,108.76
2695,Stanislaus,3/3/2020,110.45
2696,Sutter,3/3/2020,115.26
2697,Tehama,3/3/2020,118.51
2698,Tulare,3/3/2020,114.23
2699,Tuolumne,3/3/2020,119.95
2700,Ventura,3/3/2020,118.73
2701,Yolo,3/3/2020,110.57
2702,Yuba,3/3/2020,119.04
2703,Alameda,3/4/2020,110.67
2704,Amador,3/4/2020,116.29
2705,Butte,3/4/2020,125.09
2706,Calaveras,3/4/2020,106.33
2707,Colusa,3/4/2020,107.66
2708,Contra Costa,3/4/2020,109.94
2709,Del Norte,3/4/2020,124.67
2710,El Dorado,3/4/2020,97.39
2711,Fresno,3/4/2020,110.23
2712,Glenn,3/4/2020,111.09
2713,Humboldt,3/4/2020,102.81
2714,Imperial,3/4/2020,111.79
2715,Inyo,3/4/2020,96.08
2716,Kern,3/4/2020,118.29
2717,Kings,3/4/2020,99.57
2718,Lake,3/4/2020,114.32
2719,Lassen,3/4/2020,124.8
2720,Los Angeles,3/4/2020,113.82
2721,Madera,3/4/2020,110.85
2722,Marin,3/4/2020,112.4
2723,Mariposa,3/4/2020,107.71
2724,Mendocino,3/4/2020,115.93
2725,Merced,3/4/2020,108.3
2726,Mono,3/4/2020,81.02
2727,Monterey,3/4/2020,114.29
2728,Napa,3/4/2020,114.76
2729,Nevada,3/4/2020,93.34
2730,Orange,3/4/2020,113.17
2731,Placer,3/4/2020,118.16
2732,Riverside,3/4/2020,117.17
2733,Sacramento,3/4/2020,114.29
2734,San Benito,3/4/2020,111.35
2735,San Bernardino,3/4/2020,118.7
2736,San Diego,3/4/2020,115.61
2737,San Francisco,3/4/2020,96.34
2738,San Joaquin,3/4/2020,112.2
2739,San Luis Obispo,3/4/2020,113.15
2740,San Mateo,3/4/2020,101.48
2741,Santa Barbara,3/4/2020,111.48
2742,Santa Clara,3/4/2020,106.81
2743,Santa Cruz,3/4/2020,105.29
2744,Shasta,3/4/2020,114.01
2745,Siskiyou,3/4/2020,126.75
2746,Solano,3/4/2020,107.81
2747,Sonoma,3/4/2020,105.86
2748,Stanislaus,3/4/2020,108.32
2749,Sutter,3/4/2020,114.22
2750,Tehama,3/4/2020,122.48
2751,Tulare,3/4/2020,112.04
2752,Tuolumne,3/4/2020,117.64
2753,Ventura,3/4/2020,115.61
2754,Yolo,3/4/2020,109.1
2755,Yuba,3/4/2020,122.23
2756,Alameda,3/5/2020,111.64
2757,Amador,3/5/2020,119.49
2758,Butte,3/5/2020,131.65
2759,Calaveras,3/5/2020,112.76
2760,Colusa,3/5/2020,118.56
2761,Contra Costa,3/5/2020,116.03
2762,Del Norte,3/5/2020,123.56
2763,El Dorado,3/5/2020,99.51
2764,Fresno,3/5/2020,117.91
2765,Glenn,3/5/2020,124.67
2766,Humboldt,3/5/2020,106.99
2767,Imperial,3/5/2020,125.05
2768,Inyo,3/5/2020,115.32
2769,Kern,3/5/2020,126.51
2770,Kings,3/5/2020,112.97
2771,Lake,3/5/2020,110.86
2772,Lassen,3/5/2020,137.13
2773,Los Angeles,3/5/2020,122.17
2774,Madera,3/5/2020,113.82
2775,Marin,3/5/2020,114.57
2776,Mariposa,3/5/2020,102.49
2777,Mendocino,3/5/2020,112.42
2778,Merced,3/5/2020,119.75
2779,Mono,3/5/2020,105.42
2780,Monterey,3/5/2020,118.46
2781,Napa,3/5/2020,123.88
2782,Nevada,3/5/2020,100.06
2783,Orange,3/5/2020,117.08
2784,Placer,3/5/2020,113.3
2785,Riverside,3/5/2020,124.36
2786,Sacramento,3/5/2020,118.4
2787,San Benito,3/5/2020,112.99
2788,San Bernardino,3/5/2020,120.86
2789,San Diego,3/5/2020,121.03
2790,San Francisco,3/5/2020,99.87
2791,San Joaquin,3/5/2020,115.52
2792,San Luis Obispo,3/5/2020,129.39
2793,San Mateo,3/5/2020,108.42
2794,Santa Barbara,3/5/2020,118.29
2795,Santa Clara,3/5/2020,109.95
2796,Santa Cruz,3/5/2020,111.4
2797,Shasta,3/5/2020,116.06
2798,Siskiyou,3/5/2020,139.94
2799,Solano,3/5/2020,112.98
2800,Sonoma,3/5/2020,111.14
2801,Stanislaus,3/5/2020,112.33
2802,Sutter,3/5/2020,111.63
2803,Tehama,3/5/2020,126.54
2804,Tulare,3/5/2020,118.43
2805,Tuolumne,3/5/2020,124.26
2806,Ventura,3/5/2020,123.14
2807,Yolo,3/5/2020,114.26
2808,Yuba,3/5/2020,120.2
2809,Alameda,3/6/2020,125.77
2810,Amador,3/6/2020,146.67
2811,Butte,3/6/2020,149.29
2812,Calaveras,3/6/2020,127.98
2813,Colusa,3/6/2020,150.64
2814,Contra Costa,3/6/2020,124.08
2815,Del Norte,3/6/2020,237.33
2816,El Dorado,3/6/2020,125.82
2817,Fresno,3/6/2020,136.75
2818,Glenn,3/6/2020,147.8
2819,Humboldt,3/6/2020,121.05
2820,Imperial,3/6/2020,160.33
2821,Inyo,3/6/2020,160.42
2822,Kern,3/6/2020,153.36
2823,Kings,3/6/2020,141.57
2824,Lake,3/6/2020,123.15
2825,Lassen,3/6/2020,188.81
2826,Los Angeles,3/6/2020,135.24
2827,Madera,3/6/2020,150.65
2828,Marin,3/6/2020,122.7
2829,Mariposa,3/6/2020,107.64
2830,Mendocino,3/6/2020,121.63
2831,Merced,3/6/2020,152.41
2832,Mono,3/6/2020,164.9
2833,Monterey,3/6/2020,137.48
2834,Napa,3/6/2020,138.94
2835,Nevada,3/6/2020,126.63
2836,Orange,3/6/2020,132.62
2837,Placer,3/6/2020,130.33
2838,Riverside,3/6/2020,143.56
2839,Sacramento,3/6/2020,130.07
2840,San Benito,3/6/2020,134.79
2841,San Bernardino,3/6/2020,143.75
2842,San Diego,3/6/2020,139.15
2843,San Francisco,3/6/2020,108.02
2844,San Joaquin,3/6/2020,134.4
2845,San Luis Obispo,3/6/2020,165.32
2846,San Mateo,3/6/2020,109.71
2847,Santa Barbara,3/6/2020,143.03
2848,Santa Clara,3/6/2020,117.88
2849,Santa Cruz,3/6/2020,123.5
2850,Shasta,3/6/2020,134.5
2851,Siskiyou,3/6/2020,165.77
2852,Solano,3/6/2020,133.53
2853,Sonoma,3/6/2020,125.48
2854,Stanislaus,3/6/2020,132.07
2855,Sutter,3/6/2020,137.11
2856,Tehama,3/6/2020,148.26
2857,Tulare,3/6/2020,139.37
2858,Tuolumne,3/6/2020,144.48
2859,Ventura,3/6/2020,142.22
2860,Yolo,3/6/2020,137.21
2861,Yuba,3/6/2020,132.12
2862,Alameda,3/7/2020,112.82
2863,Amador,3/7/2020,161.55
2864,Butte,3/7/2020,131.93
2865,Calaveras,3/7/2020,125.19
2866,Colusa,3/7/2020,139.28
2867,Contra Costa,3/7/2020,112.69
2868,Del Norte,3/7/2020,276.51
2869,El Dorado,3/7/2020,124.44
2870,Fresno,3/7/2020,130.68
2871,Glenn,3/7/2020,132.29
2872,Humboldt,3/7/2020,118.06
2873,Imperial,3/7/2020,159.26
2874,Inyo,3/7/2020,127.86
2875,Kern,3/7/2020,140.96
2876,Kings,3/7/2020,134.96
2877,Lake,3/7/2020,118.72
2878,Lassen,3/7/2020,135.78
2879,Los Angeles,3/7/2020,126.34
2880,Madera,3/7/2020,134.13
2881,Marin,3/7/2020,112.5
2882,Mariposa,3/7/2020,135.06
2883,Mendocino,3/7/2020,117.7
2884,Merced,3/7/2020,140.63
2885,Mono,3/7/2020,169.72
2886,Monterey,3/7/2020,137.44
2887,Napa,3/7/2020,135.59
2888,Nevada,3/7/2020,120.2
2889,Orange,3/7/2020,127.85
2890,Placer,3/7/2020,127.16
2891,Riverside,3/7/2020,139.87
2892,Sacramento,3/7/2020,118.53
2893,San Benito,3/7/2020,146.6
2894,San Bernardino,3/7/2020,133.77
2895,San Diego,3/7/2020,128.06
2896,San Francisco,3/7/2020,104.05
2897,San Joaquin,3/7/2020,122.83
2898,San Luis Obispo,3/7/2020,171.44
2899,San Mateo,3/7/2020,92.82
2900,Santa Barbara,3/7/2020,141.88
2901,Santa Clara,3/7/2020,99.77
2902,Santa Cruz,3/7/2020,124.68
2903,Shasta,3/7/2020,126.84
2904,Siskiyou,3/7/2020,145.79
2905,Solano,3/7/2020,131.67
2906,Sonoma,3/7/2020,113.94
2907,Stanislaus,3/7/2020,116.78
2908,Sutter,3/7/2020,123.45
2909,Tehama,3/7/2020,124.72
2910,Tulare,3/7/2020,132.22
2911,Tuolumne,3/7/2020,150.32
2912,Ventura,3/7/2020,141.46
2913,Yolo,3/7/2020,122.56
2914,Yuba,3/7/2020,124.14
2915,Alameda,3/8/2020,85.35
2916,Amador,3/8/2020,149.95
2917,Butte,3/8/2020,103.45
2918,Calaveras,3/8/2020,115.18
2919,Colusa,3/8/2020,122.43
2920,Contra Costa,3/8/2020,83.61
2921,Del Norte,3/8/2020,149.19
2922,El Dorado,3/8/2020,109.79
2923,Fresno,3/8/2020,95.33
2924,Glenn,3/8/2020,116.44
2925,Humboldt,3/8/2020,102.42
2926,Imperial,3/8/2020,136.6
2927,Inyo,3/8/2020,185.33
2928,Kern,3/8/2020,114.6
2929,Kings,3/8/2020,115.48
2930,Lake,3/8/2020,102.89
2931,Lassen,3/8/2020,125.8
2932,Los Angeles,3/8/2020,100.08
2933,Madera,3/8/2020,108.45
2934,Marin,3/8/2020,93.04
2935,Mariposa,3/8/2020,152.67
2936,Mendocino,3/8/2020,103.87
2937,Merced,3/8/2020,127.59
2938,Mono,3/8/2020,176.06
2939,Monterey,3/8/2020,116.12
2940,Napa,3/8/2020,109.14
2941,Nevada,3/8/2020,115.72
2942,Orange,3/8/2020,94.5
2943,Placer,3/8/2020,103.34
2944,Riverside,3/8/2020,109.92
2945,Sacramento,3/8/2020,90.09
2946,San Benito,3/8/2020,105.13
2947,San Bernardino,3/8/2020,105.59
2948,San Diego,3/8/2020,99.53
2949,San Francisco,3/8/2020,84.55
2950,San Joaquin,3/8/2020,92.06
2951,San Luis Obispo,3/8/2020,139.13
2952,San Mateo,3/8/2020,73.87
2953,Santa Barbara,3/8/2020,114.51
2954,Santa Clara,3/8/2020,75.47
2955,Santa Cruz,3/8/2020,98.9
2956,Shasta,3/8/2020,95.14
2957,Siskiyou,3/8/2020,136.45
2958,Solano,3/8/2020,106.05
2959,Sonoma,3/8/2020,92.26
2960,Stanislaus,3/8/2020,87.91
2961,Sutter,3/8/2020,89.2
2962,Tehama,3/8/2020,119.24
2963,Tulare,3/8/2020,102.94
2964,Tuolumne,3/8/2020,132.25
2965,Ventura,3/8/2020,104.38
2966,Yolo,3/8/2020,95.34
2967,Yuba,3/8/2020,97.46
2968,Alameda,3/9/2020,97.56
2969,Amador,3/9/2020,116.26
2970,Butte,3/9/2020,114.85
2971,Calaveras,3/9/2020,106.6
2972,Colusa,3/9/2020,113.27
2973,Contra Costa,3/9/2020,103.66
2974,Del Norte,3/9/2020,120.25
2975,El Dorado,3/9/2020,94.46
2976,Fresno,3/9/2020,105.42
2977,Glenn,3/9/2020,108.82
2978,Humboldt,3/9/2020,105.19
2979,Imperial,3/9/2020,129.62
2980,Inyo,3/9/2020,114.93
2981,Kern,3/9/2020,117.33
2982,Kings,3/9/2020,108.28
2983,Lake,3/9/2020,103.72
2984,Lassen,3/9/2020,127.94
2985,Los Angeles,3/9/2020,103.92
2986,Madera,3/9/2020,103.97
2987,Marin,3/9/2020,97.17
2988,Mariposa,3/9/2020,113.52
2989,Mendocino,3/9/2020,112.47
2990,Merced,3/9/2020,106.28
2991,Mono,3/9/2020,96.34
2992,Monterey,3/9/2020,109.7
2993,Napa,3/9/2020,110.83
2994,Nevada,3/9/2020,94.55
2995,Orange,3/9/2020,103.84
2996,Placer,3/9/2020,101.53
2997,Riverside,3/9/2020,111.52
2998,Sacramento,3/9/2020,104.84
2999,San Benito,3/9/2020,94.07
3000,San Bernardino,3/9/2020,107.95
3001,San Diego,3/9/2020,110.5
3002,San Francisco,3/9/2020,82.58
3003,San Joaquin,3/9/2020,105.53
3004,San Luis Obispo,3/9/2020,109.08
3005,San Mateo,3/9/2020,86.81
3006,Santa Barbara,3/9/2020,110.38
3007,Santa Clara,3/9/2020,91.32
3008,Santa Cruz,3/9/2020,99.34
3009,Shasta,3/9/2020,109.23
3010,Siskiyou,3/9/2020,129.43
3011,Solano,3/9/2020,102.16
3012,Sonoma,3/9/2020,100.11
3013,Stanislaus,3/9/2020,104.55
3014,Sutter,3/9/2020,104.16
3015,Tehama,3/9/2020,114.37
3016,Tulare,3/9/2020,107.19
3017,Tuolumne,3/9/2020,117.15
3018,Ventura,3/9/2020,105.62
3019,Yolo,3/9/2020,100.48
3020,Yuba,3/9/2020,106.12
3021,Alameda,3/10/2020,102.62
3022,Amador,3/10/2020,112.56
3023,Butte,3/10/2020,119.21
3024,Calaveras,3/10/2020,114.14
3025,Colusa,3/10/2020,109.19
3026,Contra Costa,3/10/2020,107.35
3027,Del Norte,3/10/2020,116.86
3028,El Dorado,3/10/2020,95.72
3029,Fresno,3/10/2020,106.95
3030,Glenn,3/10/2020,108.85
3031,Humboldt,3/10/2020,106.9
3032,Imperial,3/10/2020,112.04
3033,Inyo,3/10/2020,95.03
3034,Kern,3/10/2020,112.71
3035,Kings,3/10/2020,98.82
3036,Lake,3/10/2020,115.03
3037,Lassen,3/10/2020,124.02
3038,Los Angeles,3/10/2020,104.27
3039,Madera,3/10/2020,101.78
3040,Marin,3/10/2020,103.97
3041,Mariposa,3/10/2020,110.01
3042,Mendocino,3/10/2020,105.73
3043,Merced,3/10/2020,105.22
3044,Mono,3/10/2020,83.27
3045,Monterey,3/10/2020,104.77
3046,Napa,3/10/2020,112.04
3047,Nevada,3/10/2020,94.03
3048,Orange,3/10/2020,102.63
3049,Placer,3/10/2020,103.54
3050,Riverside,3/10/2020,110.95
3051,Sacramento,3/10/2020,109.78
3052,San Benito,3/10/2020,100.65
3053,San Bernardino,3/10/2020,114.87
3054,San Diego,3/10/2020,111.16
3055,San Francisco,3/10/2020,88.6
3056,San Joaquin,3/10/2020,106.99
3057,San Luis Obispo,3/10/2020,102.51
3058,San Mateo,3/10/2020,90.8
3059,Santa Barbara,3/10/2020,99.96
3060,Santa Clara,3/10/2020,94.47
3061,Santa Cruz,3/10/2020,97.11
3062,Shasta,3/10/2020,111.33
3063,Siskiyou,3/10/2020,127.44
3064,Solano,3/10/2020,101.21
3065,Sonoma,3/10/2020,103.64
3066,Stanislaus,3/10/2020,106.27
3067,Sutter,3/10/2020,108.47
3068,Tehama,3/10/2020,115.97
3069,Tulare,3/10/2020,106.62
3070,Tuolumne,3/10/2020,109.47
3071,Ventura,3/10/2020,104.91
3072,Yolo,3/10/2020,103.8
3073,Yuba,3/10/2020,112.08
3074,Alameda,3/11/2020,101.67
3075,Amador,3/11/2020,106.98
3076,Butte,3/11/2020,119.1
3077,Calaveras,3/11/2020,107.42
3078,Colusa,3/11/2020,100.49
3079,Contra Costa,3/11/2020,102.75
3080,Del Norte,3/11/2020,110.82
3081,El Dorado,3/11/2020,92.04
3082,Fresno,3/11/2020,108.85
3083,Glenn,3/11/2020,110.91
3084,Humboldt,3/11/2020,104.42
3085,Imperial,3/11/2020,114.86
3086,Inyo,3/11/2020,99.56
3087,Kern,3/11/2020,113.44
3088,Kings,3/11/2020,106.44
3089,Lake,3/11/2020,112.37
3090,Lassen,3/11/2020,125.94
3091,Los Angeles,3/11/2020,105.27
3092,Madera,3/11/2020,100.57
3093,Marin,3/11/2020,108.1
3094,Mariposa,3/11/2020,97.02
3095,Mendocino,3/11/2020,108.5
