County,Date,Index
Solano,4/18/2020,67.73
Sonoma,4/18/2020,54.41
Stanislaus,4/18/2020,71.17
Sutter,4/18/2020,83.48
Tehama,4/18/2020,101.19
Tulare,4/18/2020,77.73
Tuolumne,4/18/2020,77.2
Ventura,4/18/2020,65.7
Yolo,4/18/2020,58.82
Yuba,4/18/2020,88.36
Alameda,4/19/2020,39.48
Amador,4/19/2020,79.78
Butte,4/19/2020,70.44
Calaveras,4/19/2020,82.41
Colusa,4/19/2020,77.08
Contra Costa,4/19/2020,48.11
Del Norte,4/19/2020,68.85
El Dorado,4/19/2020,58.99
Fresno,4/19/2020,62.34
Glenn,4/19/2020,79.51
Humboldt,4/19/2020,63
Imperial,4/19/2020,69.66
Inyo,4/19/2020,45.5
Kern,4/19/2020,69.31
Kings,4/19/2020,67.8
Lake,4/19/2020,70.65
Lassen,4/19/2020,87.95
Los Angeles,4/19/2020,41.16
Madera,4/19/2020,68.27
Marin,4/19/2020,42.2
Mariposa,4/19/2020,38.19
Mendocino,4/19/2020,58.33
Merced,4/19/2020,69.28
Mono,4/19/2020,36.68
Monterey,4/19/2020,54.22
Napa,4/19/2020,42.06
Nevada,4/19/2020,55.18
Orange,4/19/2020,41.69
Placer,4/19/2020,57.14
Riverside,4/19/2020,52.12
Sacramento,4/19/2020,53.99
San Benito,4/19/2020,56.37
San Bernardino,4/19/2020,53.27
San Diego,4/19/2020,43.37
San Francisco,4/19/2020,31.9
San Joaquin,4/19/2020,60.86
San Luis Obispo,4/19/2020,62.06
San Mateo,4/19/2020,34.93
Santa Barbara,4/19/2020,59.19
Santa Clara,4/19/2020,37.87
Santa Cruz,4/19/2020,47.41
Shasta,4/19/2020,71.92
Siskiyou,4/19/2020,101.41
Solano,4/19/2020,55.91
Sonoma,4/19/2020,43.93
Stanislaus,4/19/2020,59.95
Sutter,4/19/2020,68.69
Tehama,4/19/2020,84.12
Tulare,4/19/2020,67.51
Tuolumne,4/19/2020,69.39
Ventura,4/19/2020,54.79
Yolo,4/19/2020,49.3
Yuba,4/19/2020,78.35
Alameda,4/20/2020,46.7
Amador,4/20/2020,71.38
Butte,4/20/2020,87.98
Calaveras,4/20/2020,83.23
Colusa,4/20/2020,87.68
Contra Costa,4/20/2020,55.78
Del Norte,4/20/2020,68.78
El Dorado,4/20/2020,62.55
Fresno,4/20/2020,75.91
Glenn,4/20/2020,85.96
Humboldt,4/20/2020,72.33
Imperial,4/20/2020,74.15
Inyo,4/20/2020,39.69
Kern,4/20/2020,86.41
Kings,4/20/2020,81.79
Lake,4/20/2020,84.35
Lassen,4/20/2020,100.14
Los Angeles,4/20/2020,49.65
Madera,4/20/2020,76.96
Marin,4/20/2020,47.94
Mariposa,4/20/2020,35.95
Mendocino,4/20/2020,72.58
Merced,4/20/2020,78.92
Mono,4/20/2020,29.6
Monterey,4/20/2020,62.4
Napa,4/20/2020,51.66
Nevada,4/20/2020,60.93
Orange,4/20/2020,51.11
Placer,4/20/2020,66.76
Riverside,4/20/2020,62.57
Sacramento,4/20/2020,66.08
San Benito,4/20/2020,63.9
San Bernardino,4/20/2020,63.41
San Diego,4/20/2020,53.08
San Francisco,4/20/2020,35.08
San Joaquin,4/20/2020,75.16
San Luis Obispo,4/20/2020,67.02
San Mateo,4/20/2020,38.8
Santa Barbara,4/20/2020,63
Santa Clara,4/20/2020,42.45
Santa Cruz,4/20/2020,48.47
Shasta,4/20/2020,87.64
Siskiyou,4/20/2020,101.77
Solano,4/20/2020,65.58
Sonoma,4/20/2020,58.65
Stanislaus,4/20/2020,73.2
Sutter,4/20/2020,85.14
Tehama,4/20/2020,92.64
Tulare,4/20/2020,89.15
Tuolumne,4/20/2020,82.75
Ventura,4/20/2020,64.49
Yolo,4/20/2020,58.98
Yuba,4/20/2020,81.37
Alameda,4/21/2020,47.81
Amador,4/21/2020,84.19
Butte,4/21/2020,88.29
Calaveras,4/21/2020,85.52
Colusa,4/21/2020,82.75
Contra Costa,4/21/2020,57.2
Del Norte,4/21/2020,73.2
El Dorado,4/21/2020,62.4
Fresno,4/21/2020,78.11
Glenn,4/21/2020,85.84
Humboldt,4/21/2020,72.58
Imperial,4/21/2020,67.7
Inyo,4/21/2020,39.42
Kern,4/21/2020,84.45
Kings,4/21/2020,79.2
Lake,4/21/2020,86.72
Lassen,4/21/2020,109.76
Los Angeles,4/21/2020,49.83
Madera,4/21/2020,76.82
Marin,4/21/2020,48.7
Mariposa,4/21/2020,40.84
Mendocino,4/21/2020,74.73
Merced,4/21/2020,77.25
Mono,4/21/2020,31.88
Monterey,4/21/2020,59.54
Napa,4/21/2020,53.35
Nevada,4/21/2020,66.17
Orange,4/21/2020,51.71
Placer,4/21/2020,68.89
Riverside,4/21/2020,63.1
Sacramento,4/21/2020,66.18
San Benito,4/21/2020,66.65
San Bernardino,4/21/2020,62.88
San Diego,4/21/2020,53.44
San Francisco,4/21/2020,35.04
San Joaquin,4/21/2020,75.57
San Luis Obispo,4/21/2020,65.79
San Mateo,4/21/2020,40.09
Santa Barbara,4/21/2020,64.55
Santa Clara,4/21/2020,42.43
Santa Cruz,4/21/2020,49.05
Shasta,4/21/2020,88.61
Siskiyou,4/21/2020,98.56
Solano,4/21/2020,65.01
Sonoma,4/21/2020,58.13
Stanislaus,4/21/2020,72.88
Sutter,4/21/2020,83.28
Tehama,4/21/2020,95.6
Tulare,4/21/2020,86.93
Tuolumne,4/21/2020,84.86
Ventura,4/21/2020,66.28
Yolo,4/21/2020,59.31
Yuba,4/21/2020,88.14
Alameda,4/22/2020,50.29
Amador,4/22/2020,83.31
Butte,4/22/2020,92.19
Calaveras,4/22/2020,86.95
Colusa,4/22/2020,80.51
Contra Costa,4/22/2020,58.82
Del Norte,4/22/2020,65.1
El Dorado,4/22/2020,69.1
Fresno,4/22/2020,78.49
Glenn,4/22/2020,90.45
Humboldt,4/22/2020,74.72
Imperial,4/22/2020,69.79
Inyo,4/22/2020,46.08
Kern,4/22/2020,86.62
Kings,4/22/2020,81.68
Lake,4/22/2020,86.15
Lassen,4/22/2020,105.92
Los Angeles,4/22/2020,51.74
Madera,4/22/2020,79.39
Marin,4/22/2020,50.57
Mariposa,4/22/2020,42.31
Mendocino,4/22/2020,74.9
Merced,4/22/2020,79.45
Mono,4/22/2020,35.02
Monterey,4/22/2020,65.51
Napa,4/22/2020,54.92
Nevada,4/22/2020,68.72
Orange,4/22/2020,55.2
Placer,4/22/2020,70.7
Riverside,4/22/2020,64.57
Sacramento,4/22/2020,67.29
San Benito,4/22/2020,68.05
San Bernardino,4/22/2020,65.79
San Diego,4/22/2020,54.97
San Francisco,4/22/2020,37.5
San Joaquin,4/22/2020,76.71
San Luis Obispo,4/22/2020,72.33
San Mateo,4/22/2020,41.39
Santa Barbara,4/22/2020,67.65
Santa Clara,4/22/2020,44.66
Santa Cruz,4/22/2020,53.42
Shasta,4/22/2020,90.5
Siskiyou,4/22/2020,97.37
Solano,4/22/2020,66.32
Sonoma,4/22/2020,62.14
Stanislaus,4/22/2020,74.48
Sutter,4/22/2020,89.26
Tehama,4/22/2020,102.61
Tulare,4/22/2020,90.43
Tuolumne,4/22/2020,82.73
Ventura,4/22/2020,68.56
Yolo,4/22/2020,59.35
Yuba,4/22/2020,87.49
Alameda,4/23/2020,51.21
Amador,4/23/2020,91.58
Butte,4/23/2020,96
Calaveras,4/23/2020,91.85
Colusa,4/23/2020,94.69
Contra Costa,4/23/2020,60.51
Del Norte,4/23/2020,77.69
El Dorado,4/23/2020,72.22
Fresno,4/23/2020,81.48
Glenn,4/23/2020,93.03
Humboldt,4/23/2020,79.28
Imperial,4/23/2020,75.81
Inyo,4/23/2020,49.54
Kern,4/23/2020,89.73
Kings,4/23/2020,84.9
Lake,4/23/2020,95.42
Lassen,4/23/2020,110.91
Los Angeles,4/23/2020,53.13
Madera,4/23/2020,82.63
Marin,4/23/2020,53.09
Mariposa,4/23/2020,40.78
Mendocino,4/23/2020,80.83
Merced,4/23/2020,85.11
Mono,4/23/2020,33.97
Monterey,4/23/2020,67.01
Napa,4/23/2020,59.91
Nevada,4/23/2020,74.4
Orange,4/23/2020,56.64
Placer,4/23/2020,74.29
Riverside,4/23/2020,67.09
Sacramento,4/23/2020,69.92
San Benito,4/23/2020,70.45
San Bernardino,4/23/2020,69.6
San Diego,4/23/2020,57.12
San Francisco,4/23/2020,38.88
San Joaquin,4/23/2020,79.06
San Luis Obispo,4/23/2020,74.14
San Mateo,4/23/2020,42.13
Santa Barbara,4/23/2020,70.24
Santa Clara,4/23/2020,46.57
Santa Cruz,4/23/2020,55.03
Shasta,4/23/2020,96.88
Siskiyou,4/23/2020,115.85
Solano,4/23/2020,69.51
Sonoma,4/23/2020,63.47
Stanislaus,4/23/2020,78.16
Sutter,4/23/2020,89.29
Tehama,4/23/2020,103.61
Tulare,4/23/2020,94.2
Tuolumne,4/23/2020,87.42
Ventura,4/23/2020,73.54
Yolo,4/23/2020,62.96
Yuba,4/23/2020,88.94
Alameda,4/24/2020,58.01
Amador,4/24/2020,93.65
Butte,4/24/2020,101.34
Calaveras,4/24/2020,101
Colusa,4/24/2020,106.32
Contra Costa,4/24/2020,67.21
Del Norte,4/24/2020,73.64
El Dorado,4/24/2020,79.49
Fresno,4/24/2020,90.31
Glenn,4/24/2020,111.83
Humboldt,4/24/2020,84.38
Imperial,4/24/2020,85.99
Inyo,4/24/2020,54.09
Kern,4/24/2020,103.77
Kings,4/24/2020,100.39
Lake,4/24/2020,105.05
Lassen,4/24/2020,140.41
Los Angeles,4/24/2020,60.06
Madera,4/24/2020,92.44
Marin,4/24/2020,61.04
Mariposa,4/24/2020,40.12
Mendocino,4/24/2020,84.52
Merced,4/24/2020,93.17
Mono,4/24/2020,44.24
Monterey,4/24/2020,76.47
Napa,4/24/2020,67.7
Nevada,4/24/2020,78.07
Orange,4/24/2020,64.62
Placer,4/24/2020,81.97
Riverside,4/24/2020,75.39
Sacramento,4/24/2020,75.58
San Benito,4/24/2020,80.06
San Bernardino,4/24/2020,78.9
San Diego,4/24/2020,63.51
San Francisco,4/24/2020,47
San Joaquin,4/24/2020,87.22
San Luis Obispo,4/24/2020,87.57
San Mateo,4/24/2020,48.92
Santa Barbara,4/24/2020,82.65
Santa Clara,4/24/2020,52.41
Santa Cruz,4/24/2020,66.24
Shasta,4/24/2020,104.63
Siskiyou,4/24/2020,138.69
Solano,4/24/2020,77.78
Sonoma,4/24/2020,71.16
Stanislaus,4/24/2020,88.19
Sutter,4/24/2020,95.84
Tehama,4/24/2020,115.88
Tulare,4/24/2020,103.96
Tuolumne,4/24/2020,91.64
Ventura,4/24/2020,83.53
Yolo,4/24/2020,71.57
Yuba,4/24/2020,99.83
Alameda,4/25/2020,52.86
Amador,4/25/2020,103.1
Butte,4/25/2020,88.24
Calaveras,4/25/2020,99.27
Colusa,4/25/2020,89.53
Contra Costa,4/25/2020,63.56
Del Norte,4/25/2020,85.42
El Dorado,4/25/2020,79.12
Fresno,4/25/2020,79.35
Glenn,4/25/2020,102.95
Humboldt,4/25/2020,78.58
Imperial,4/25/2020,78.16
Inyo,4/25/2020,58.43
Kern,4/25/2020,94.21
Kings,4/25/2020,89.31
Lake,4/25/2020,89.04
Lassen,4/25/2020,140.56
Los Angeles,4/25/2020,56.16
Madera,4/25/2020,86.1
Marin,4/25/2020,57.79
Mariposa,4/25/2020,43.99
Mendocino,4/25/2020,73.49
Merced,4/25/2020,87.07
Mono,4/25/2020,45.92
Monterey,4/25/2020,73.16
Napa,4/25/2020,59.14
Nevada,4/25/2020,76.49
Orange,4/25/2020,61
Placer,4/25/2020,76.83
Riverside,4/25/2020,68.68
Sacramento,4/25/2020,70.02
San Benito,4/25/2020,76.19
San Bernardino,4/25/2020,72
San Diego,4/25/2020,59.47
San Francisco,4/25/2020,45.16
San Joaquin,4/25/2020,79.81
San Luis Obispo,4/25/2020,93.03
San Mateo,4/25/2020,45.85
Santa Barbara,4/25/2020,82.59
Santa Clara,4/25/2020,49.09
Santa Cruz,4/25/2020,71.59
Shasta,4/25/2020,97.66
Siskiyou,4/25/2020,139.75
Solano,4/25/2020,74.47
Sonoma,4/25/2020,62.3
Stanislaus,4/25/2020,79.71
Sutter,4/25/2020,90.64
Tehama,4/25/2020,108.62
Tulare,4/25/2020,89.9
Tuolumne,4/25/2020,96.93
Ventura,4/25/2020,81.79
Yolo,4/25/2020,63.94
Yuba,4/25/2020,102.32
Alameda,4/26/2020,43.14
Amador,4/26/2020,83.11
Butte,4/26/2020,77.37
Calaveras,4/26/2020,91.65
Colusa,4/26/2020,87.22
Contra Costa,4/26/2020,52.37
Del Norte,4/26/2020,77.91
El Dorado,4/26/2020,66.27
Fresno,4/26/2020,65.3
Glenn,4/26/2020,87.34
Humboldt,4/26/2020,73.5
Imperial,4/26/2020,65.07
Inyo,4/26/2020,52.23
Kern,4/26/2020,79.31
Kings,4/26/2020,72.34
Lake,4/26/2020,88.02
Lassen,4/26/2020,104.56
Los Angeles,4/26/2020,46.16
Madera,4/26/2020,78.59
Marin,4/26/2020,49.56
Mariposa,4/26/2020,46.46
Mendocino,4/26/2020,70.34
Merced,4/26/2020,76.22
Mono,4/26/2020,46.38
Monterey,4/26/2020,62.76
Napa,4/26/2020,51
Nevada,4/26/2020,65.29
Orange,4/26/2020,48.79
Placer,4/26/2020,64.15
Riverside,4/26/2020,56.97
Sacramento,4/26/2020,57.23
San Benito,4/26/2020,68.38
San Bernardino,4/26/2020,58.98
San Diego,4/26/2020,48.33
San Francisco,4/26/2020,36.1
San Joaquin,4/26/2020,66.33
San Luis Obispo,4/26/2020,81.2
San Mateo,4/26/2020,38.23
Santa Barbara,4/26/2020,70.62
Santa Clara,4/26/2020,40.81
Santa Cruz,4/26/2020,61.64
Shasta,4/26/2020,78.92
Siskiyou,4/26/2020,133.31
Solano,4/26/2020,62.74
Sonoma,4/26/2020,52.43
Stanislaus,4/26/2020,64.62
Sutter,4/26/2020,74.36
Tehama,4/26/2020,93.44
Tulare,4/26/2020,72.61
Tuolumne,4/26/2020,89.33
Ventura,4/26/2020,67.97
Yolo,4/26/2020,52.76
Yuba,4/26/2020,91.08
Alameda,4/27/2020,50.31
Amador,4/27/2020,75.67
Butte,4/27/2020,96.63
Calaveras,4/27/2020,86.95
Colusa,4/27/2020,83.78
Contra Costa,4/27/2020,59.27
Del Norte,4/27/2020,72.39
El Dorado,4/27/2020,70.27
Fresno,4/27/2020,81.87
Glenn,4/27/2020,94.01
Humboldt,4/27/2020,80.66
Imperial,4/27/2020,76.72
Inyo,4/27/2020,48.54
Kern,4/27/2020,92.89
Kings,4/27/2020,86.03
Lake,4/27/2020,95.86
Lassen,4/27/2020,116.75
Los Angeles,4/27/2020,52.58
Madera,4/27/2020,85.07
Marin,4/27/2020,52.38
Mariposa,4/27/2020,37.42
Mendocino,4/27/2020,75.22
Merced,4/27/2020,84.29
Mono,4/27/2020,38.25
Monterey,4/27/2020,69.51
Napa,4/27/2020,58.55
Nevada,4/27/2020,72.53
Orange,4/27/2020,55.26
Placer,4/27/2020,74.35
Riverside,4/27/2020,67.3
Sacramento,4/27/2020,69.09
San Benito,4/27/2020,68.98
San Bernardino,4/27/2020,68.94
San Diego,4/27/2020,57.18
San Francisco,4/27/2020,38.21
San Joaquin,4/27/2020,79.3
San Luis Obispo,4/27/2020,75.07
San Mateo,4/27/2020,42.38
Santa Barbara,4/27/2020,68.28
Santa Clara,4/27/2020,44.7
Santa Cruz,4/27/2020,56.99
Shasta,4/27/2020,99.08
Siskiyou,4/27/2020,111.81
Solano,4/27/2020,69.42
Sonoma,4/27/2020,62.82
Stanislaus,4/27/2020,78.99
Sutter,4/27/2020,88.05
Tehama,4/27/2020,108.71
Tulare,4/27/2020,94.67
Tuolumne,4/27/2020,84.96
Ventura,4/27/2020,69.78
Yolo,4/27/2020,61.53
Yuba,4/27/2020,89.69
Alameda,4/28/2020,52.19
Amador,4/28/2020,80.94
Butte,4/28/2020,101.88
Calaveras,4/28/2020,92.76
Colusa,4/28/2020,84.41
Contra Costa,4/28/2020,62.87
Del Norte,4/28/2020,90.94
El Dorado,4/28/2020,73.9
Fresno,4/28/2020,84.48
Glenn,4/28/2020,96.22
Humboldt,4/28/2020,81.64
Imperial,4/28/2020,74.69
Inyo,4/28/2020,47.7
Kern,4/28/2020,94.52
Kings,4/28/2020,88.99
Lake,4/28/2020,93.18
Lassen,4/28/2020,119.24
Los Angeles,4/28/2020,54.56
Madera,4/28/2020,86.83
Marin,4/28/2020,53.96
Mariposa,4/28/2020,42.31
Mendocino,4/28/2020,83.74
Merced,4/28/2020,84.8
Mono,4/28/2020,41.5
Monterey,4/28/2020,71.91
Napa,4/28/2020,61.54
Nevada,4/28/2020,78.05
Orange,4/28/2020,58.1
Placer,4/28/2020,76.57
Riverside,4/28/2020,69.58
Sacramento,4/28/2020,71.45
San Benito,4/28/2020,72.29
San Bernardino,4/28/2020,70.69
San Diego,4/28/2020,59.43
San Francisco,4/28/2020,39.82
San Joaquin,4/28/2020,80.8
San Luis Obispo,4/28/2020,76.3
San Mateo,4/28/2020,44.08
Santa Barbara,4/28/2020,70.81
Santa Clara,4/28/2020,47.16
Santa Cruz,4/28/2020,58.7
Shasta,4/28/2020,98.29
Siskiyou,4/28/2020,115.08
Solano,4/28/2020,71.79
Sonoma,4/28/2020,64.74
Stanislaus,4/28/2020,80.65
Sutter,4/28/2020,94.09
Tehama,4/28/2020,106.58
Tulare,4/28/2020,96.71
Tuolumne,4/28/2020,92.54
Ventura,4/28/2020,72.83
Yolo,4/28/2020,63.68
Yuba,4/28/2020,101.57
Alameda,4/29/2020,52.46
Amador,4/29/2020,89.81
Butte,4/29/2020,101.26
Calaveras,4/29/2020,90.08
Colusa,4/29/2020,91.33
Contra Costa,4/29/2020,62.19
Del Norte,4/29/2020,86.23
El Dorado,4/29/2020,73.03
Fresno,4/29/2020,85.76
Glenn,4/29/2020,101.41
Humboldt,4/29/2020,85.68
Imperial,4/29/2020,74.61
Inyo,4/29/2020,52
Kern,4/29/2020,94.54
Kings,4/29/2020,90.5
Lake,4/29/2020,97.89
Lassen,4/29/2020,115.04
Los Angeles,4/29/2020,55.22
Madera,4/29/2020,82.93
Marin,4/29/2020,55.3
Mariposa,4/29/2020,45.29
Mendocino,4/29/2020,75.49
Merced,4/29/2020,88.25
Mono,4/29/2020,35.89
Monterey,4/29/2020,68.63
Napa,4/29/2020,61.33
Nevada,4/29/2020,75.14
Orange,4/29/2020,58.51
Placer,4/29/2020,76.33
Riverside,4/29/2020,71.33
Sacramento,4/29/2020,71.17
San Benito,4/29/2020,70.43
San Bernardino,4/29/2020,71.68
San Diego,4/29/2020,61.11
San Francisco,4/29/2020,39.78
San Joaquin,4/29/2020,81.01
San Luis Obispo,4/29/2020,76.69
San Mateo,4/29/2020,43.28
Santa Barbara,4/29/2020,71.38
Santa Clara,4/29/2020,47.28
Santa Cruz,4/29/2020,55.62
Shasta,4/29/2020,101.99
Siskiyou,4/29/2020,119.96
Solano,4/29/2020,73.58
Sonoma,4/29/2020,66.41
Stanislaus,4/29/2020,80.83
Sutter,4/29/2020,93.25
Tehama,4/29/2020,105.17
Tulare,4/29/2020,97.29
Tuolumne,4/29/2020,95.12
Ventura,4/29/2020,73.08
Yolo,4/29/2020,64.03
Yuba,4/29/2020,98.09
Alameda,4/30/2020,55.79
Amador,4/30/2020,87.47
Butte,4/30/2020,101.28
Calaveras,4/30/2020,93.53
Colusa,4/30/2020,94.99
Contra Costa,4/30/2020,64.74
Del Norte,4/30/2020,78.5
El Dorado,4/30/2020,74.38
Fresno,4/30/2020,89.44
Glenn,4/30/2020,98
Humboldt,4/30/2020,87.21
Imperial,4/30/2020,83.92
Inyo,4/30/2020,50.28
Kern,4/30/2020,101.12
Kings,4/30/2020,101.61
Lake,4/30/2020,91.93
Lassen,4/30/2020,126.94
Los Angeles,4/30/2020,57.73
Madera,4/30/2020,94.75
Marin,4/30/2020,58.89
Mariposa,4/30/2020,42.95
Mendocino,4/30/2020,84.69
Merced,4/30/2020,93.82
Mono,4/30/2020,43.64
Monterey,4/30/2020,74.92
Napa,4/30/2020,65.31
Nevada,4/30/2020,81.9
Orange,4/30/2020,62.08
Placer,4/30/2020,80.54
Riverside,4/30/2020,73.86
Sacramento,4/30/2020,74.57
San Benito,4/30/2020,76.32
San Bernardino,4/30/2020,76
San Diego,4/30/2020,64.16
San Francisco,4/30/2020,40.76
San Joaquin,4/30/2020,85.73
San Luis Obispo,4/30/2020,83.98
San Mateo,4/30/2020,45.76
Santa Barbara,4/30/2020,74.86
Santa Clara,4/30/2020,50.15
Santa Cruz,4/30/2020,60.84
Shasta,4/30/2020,104.45
Siskiyou,4/30/2020,128.52
Solano,4/30/2020,78.05
Sonoma,4/30/2020,67.79
Stanislaus,4/30/2020,90.18
Sutter,4/30/2020,94.17
Tehama,4/30/2020,116.32
Tulare,4/30/2020,102.98
Tuolumne,4/30/2020,91.42
Ventura,4/30/2020,77.39
Yolo,4/30/2020,68.33
Yuba,4/30/2020,100.19
Alameda,5/1/2020,64.58
Amador,5/1/2020,103.3
Butte,5/1/2020,111.55
Calaveras,5/1/2020,101.77
Colusa,5/1/2020,122.84
Contra Costa,5/1/2020,73.58
Del Norte,5/1/2020,89.91
El Dorado,5/1/2020,85.75
Fresno,5/1/2020,100.61
Glenn,5/1/2020,130.35
Humboldt,5/1/2020,99.44
Imperial,5/1/2020,97.96
Inyo,5/1/2020,65.51
Kern,5/1/2020,114.53
Kings,5/1/2020,108.84
Lake,5/1/2020,107.03
Lassen,5/1/2020,141.91
Los Angeles,5/1/2020,65.97
Madera,5/1/2020,103.38
Marin,5/1/2020,64.75
Mariposa,5/1/2020,41.32
Mendocino,5/1/2020,86.6
Merced,5/1/2020,108.4
Mono,5/1/2020,45.13
Monterey,5/1/2020,85.42
Napa,5/1/2020,71.88
Nevada,5/1/2020,91.07
Orange,5/1/2020,69.54
Placer,5/1/2020,92.04
Riverside,5/1/2020,84.22
Sacramento,5/1/2020,85.8
San Benito,5/1/2020,94.64
San Bernardino,5/1/2020,87.78
San Diego,5/1/2020,73.38
San Francisco,5/1/2020,47.72
San Joaquin,5/1/2020,98.63
San Luis Obispo,5/1/2020,95.05
San Mateo,5/1/2020,52.51
Santa Barbara,5/1/2020,88.13
Santa Clara,5/1/2020,57.29
Santa Cruz,5/1/2020,65.84
Shasta,5/1/2020,119.65
Siskiyou,5/1/2020,154.05
Solano,5/1/2020,85.88
Sonoma,5/1/2020,77.52
Stanislaus,5/1/2020,98.62
Sutter,5/1/2020,104.29
Tehama,5/1/2020,138.58
Tulare,5/1/2020,114.74
Tuolumne,5/1/2020,105.06
Ventura,5/1/2020,89.21
Yolo,5/1/2020,79.6
Yuba,5/1/2020,107.67
Alameda,5/2/2020,58.23
Amador,5/2/2020,109.18
Butte,5/2/2020,94.86
Calaveras,5/2/2020,108.6
Colusa,5/2/2020,111.64
Contra Costa,5/2/2020,68.62
Del Norte,5/2/2020,77.03
El Dorado,5/2/2020,88.89
Fresno,5/2/2020,90.3
Glenn,5/2/2020,111.43
Humboldt,5/2/2020,86.87
Imperial,5/2/2020,86.74
Inyo,5/2/2020,71.05
Kern,5/2/2020,110.19
Kings,5/2/2020,100.23
Lake,5/2/2020,95.36
Lassen,5/2/2020,145.47
Los Angeles,5/2/2020,61.84
Madera,5/2/2020,99.11
Marin,5/2/2020,61.61
Mariposa,5/2/2020,43.28
Mendocino,5/2/2020,78.13
Merced,5/2/2020,98.96
Mono,5/2/2020,53.48
Monterey,5/2/2020,82.07
Napa,5/2/2020,61.4
Nevada,5/2/2020,83.86
Orange,5/2/2020,64.34
Placer,5/2/2020,83.83
Riverside,5/2/2020,77.78
Sacramento,5/2/2020,77.56
San Benito,5/2/2020,83.96
San Bernardino,5/2/2020,84.51
San Diego,5/2/2020,69.03
San Francisco,5/2/2020,43.72
San Joaquin,5/2/2020,88.85
San Luis Obispo,5/2/2020,101.85
San Mateo,5/2/2020,48.61
Santa Barbara,5/2/2020,89.07
Santa Clara,5/2/2020,53.72
Santa Cruz,5/2/2020,65.54
Shasta,5/2/2020,104.42
Siskiyou,5/2/2020,150.11
Solano,5/2/2020,81.34
Sonoma,5/2/2020,66.07
Stanislaus,5/2/2020,89.22
Sutter,5/2/2020,96.05
Tehama,5/2/2020,122.46
Tulare,5/2/2020,100.91
Tuolumne,5/2/2020,108.56
Ventura,5/2/2020,85.57
Yolo,5/2/2020,69.19
Yuba,5/2/2020,109.34
Alameda,5/3/2020,48.14
Amador,5/3/2020,94.3
Butte,5/3/2020,81.63
Calaveras,5/3/2020,105.33
Colusa,5/3/2020,94.09
Contra Costa,5/3/2020,58.04
Del Norte,5/3/2020,99.71
El Dorado,5/3/2020,77.2
Fresno,5/3/2020,75.41
Glenn,5/3/2020,99.39
Humboldt,5/3/2020,83.08
Imperial,5/3/2020,75.51
Inyo,5/3/2020,68.87
Kern,5/3/2020,89.23
Kings,5/3/2020,87.2
Lake,5/3/2020,86.74
Lassen,5/3/2020,118.6
Los Angeles,5/3/2020,51.33
Madera,5/3/2020,88.47
Marin,5/3/2020,56
Mariposa,5/3/2020,46.61
Mendocino,5/3/2020,72.24
Merced,5/3/2020,87.75
Mono,5/3/2020,49.53
Monterey,5/3/2020,69.59
Napa,5/3/2020,55.48
Nevada,5/3/2020,74.84
Orange,5/3/2020,52.26
Placer,5/3/2020,70.98
Riverside,5/3/2020,64.63
Sacramento,5/3/2020,64.5
San Benito,5/3/2020,71.31
San Bernardino,5/3/2020,69.08
San Diego,5/3/2020,56.87
San Francisco,5/3/2020,39.42
San Joaquin,5/3/2020,74.11
San Luis Obispo,5/3/2020,90.04
San Mateo,5/3/2020,41.86
Santa Barbara,5/3/2020,76.13
Santa Clara,5/3/2020,45.5
Santa Cruz,5/3/2020,59.16
Shasta,5/3/2020,91.3
Siskiyou,5/3/2020,146.04
Solano,5/3/2020,69.23
Sonoma,5/3/2020,56.12
Stanislaus,5/3/2020,72.94
Sutter,5/3/2020,78.8
Tehama,5/3/2020,111.23
Tulare,5/3/2020,83.23
Tuolumne,5/3/2020,99.84
Ventura,5/3/2020,72.39
Yolo,5/3/2020,60.63
Yuba,5/3/2020,94.03
Alameda,5/4/2020,55.27
Amador,5/4/2020,95.89
Butte,5/4/2020,101.75
Calaveras,5/4/2020,104.81
Colusa,5/4/2020,95.64
Contra Costa,5/4/2020,66.54
Del Norte,5/4/2020,82.55
El Dorado,5/4/2020,76.3
Fresno,5/4/2020,89.65
Glenn,5/4/2020,97.97
Humboldt,5/4/2020,95.6
Imperial,5/4/2020,84.62
Inyo,5/4/2020,57.4
Kern,5/4/2020,102.51
Kings,5/4/2020,95.65
Lake,5/4/2020,97.66
Lassen,5/4/2020,124.8
Los Angeles,5/4/2020,58.94
Madera,5/4/2020,92.32
Marin,5/4/2020,59.07
Mariposa,5/4/2020,43.66
Mendocino,5/4/2020,82.91
Merced,5/4/2020,96.64
Mono,5/4/2020,44.92
Monterey,5/4/2020,74.73
Napa,5/4/2020,64.35
Nevada,5/4/2020,81.39
Orange,5/4/2020,60.94
Placer,5/4/2020,80.2
Riverside,5/4/2020,75.28
Sacramento,5/4/2020,77.12
San Benito,5/4/2020,79
San Bernardino,5/4/2020,77.31
San Diego,5/4/2020,64.53
San Francisco,5/4/2020,39.97
San Joaquin,5/4/2020,90.76
San Luis Obispo,5/4/2020,84.06
San Mateo,5/4/2020,46.92
Santa Barbara,5/4/2020,73.36
Santa Clara,5/4/2020,51.41
Santa Cruz,5/4/2020,57.39
Shasta,5/4/2020,104.38
Siskiyou,5/4/2020,132.93
Solano,5/4/2020,77.87
Sonoma,5/4/2020,69.21
Stanislaus,5/4/2020,92.21
Sutter,5/4/2020,100.56
Tehama,5/4/2020,110.73
