date,admin_level,admin1,admin2,fips,samples,m50,m50_index
5/11/2020,2,California,Calaveras,6009,434,7.088,41
5/12/2020,2,California,Calaveras,6009,476,4.543,26
5/13/2020,2,California,Calaveras,6009,375,5.416,31
5/14/2020,2,California,Calaveras,6009,381,6.134,35
5/15/2020,2,California,Calaveras,6009,741,7.136,41
5/16/2020,2,California,Calaveras,6009,868,6.223,36
5/17/2020,2,California,Calaveras,6009,859,2.206,12
5/18/2020,2,California,Calaveras,6009,739,3.209,18
5/19/2020,2,California,Calaveras,6009,652,2.147,12
5/20/2020,2,California,Calaveras,6009,698,6.522,37
5/21/2020,2,California,Calaveras,6009,772,6.497,37
5/22/2020,2,California,Calaveras,6009,836,8.928,51
5/23/2020,2,California,Calaveras,6009,929,3.484,20
5/24/2020,2,California,Calaveras,6009,1007,4.07,23
5/25/2020,2,California,Calaveras,6009,957,10.577,61
5/26/2020,2,California,Calaveras,6009,766,9.122,52
5/27/2020,2,California,Calaveras,6009,760,9.132,53
5/28/2020,2,California,Calaveras,6009,727,7.973,46
5/30/2020,2,California,Calaveras,6009,653,1.455,8
5/31/2020,2,California,Calaveras,6009,661,7.312,42
6/1/2020,2,California,Calaveras,6009,805,9.498,55
6/2/2020,2,California,Calaveras,6009,540,6.881,39
6/3/2020,2,California,Calaveras,6009,808,6.816,39
6/4/2020,2,California,Calaveras,6009,708,8.593,49
6/5/2020,2,California,Calaveras,6009,656,10.008,58
6/6/2020,2,California,Calaveras,6009,831,4.968,28
6/7/2020,2,California,Calaveras,6009,771,9.03,52
6/8/2020,2,California,Calaveras,6009,770,9.698,56
6/9/2020,2,California,Calaveras,6009,657,9.816,57
6/10/2020,2,California,Calaveras,6009,714,6.787,39
6/11/2020,2,California,Calaveras,6009,720,9.061,52
6/12/2020,2,California,Calaveras,6009,703,7.35,42
6/13/2020,2,California,Calaveras,6009,845,4.161,24
6/14/2020,2,California,Calaveras,6009,731,8.275,48
6/15/2020,2,California,Calaveras,6009,616,9.785,56
6/16/2020,2,California,Calaveras,6009,627,6.888,40
6/17/2020,2,California,Calaveras,6009,783,7.567,43
6/18/2020,2,California,Calaveras,6009,656,8.436,48
6/19/2020,2,California,Calaveras,6009,849,10.561,61
6/20/2020,2,California,Calaveras,6009,731,7.79,45
6/21/2020,2,California,Calaveras,6009,735,7.525,43
6/22/2020,2,California,Calaveras,6009,611,10.141,58
6/23/2020,2,California,Calaveras,6009,668,7.685,44
3/1/2020,2,California,Colusa,6011,190,12.779,89
3/2/2020,2,California,Colusa,6011,199,13.818,96
3/3/2020,2,California,Colusa,6011,210,12.822,89
3/4/2020,2,California,Colusa,6011,217,15.255,106
3/5/2020,2,California,Colusa,6011,216,14.318,100
3/6/2020,2,California,Colusa,6011,206,17.414,121
3/7/2020,2,California,Colusa,6011,216,13.902,97
3/8/2020,2,California,Colusa,6011,207,2.485,17
3/9/2020,2,California,Colusa,6011,220,14.198,99
3/10/2020,2,California,Colusa,6011,199,12.648,88
3/11/2020,2,California,Colusa,6011,207,13.646,95
3/12/2020,2,California,Colusa,6011,204,12.286,85
3/13/2020,2,California,Colusa,6011,201,14.443,100
3/14/2020,2,California,Colusa,6011,197,7.156,49
3/15/2020,2,California,Colusa,6011,192,1.173,8
3/16/2020,2,California,Colusa,6011,178,14.226,99
3/17/2020,2,California,Colusa,6011,197,9.884,69
3/18/2020,2,California,Colusa,6011,176,3.328,23
3/19/2020,2,California,Colusa,6011,186,12.037,84
3/20/2020,2,California,Colusa,6011,176,12.539,87
3/21/2020,2,California,Colusa,6011,151,1.488,10
3/22/2020,2,California,Colusa,6011,185,2.019,14
3/23/2020,2,California,Colusa,6011,169,3.25,22
3/24/2020,2,California,Colusa,6011,186,5.408,37
3/25/2020,2,California,Colusa,6011,179,4.715,32
3/26/2020,2,California,Colusa,6011,191,4.184,29
3/27/2020,2,California,Colusa,6011,166,13.591,94
3/28/2020,2,California,Colusa,6011,168,1.221,8
3/29/2020,2,California,Colusa,6011,193,0.214,1
3/30/2020,2,California,Colusa,6011,173,3.358,23
3/31/2020,2,California,Colusa,6011,195,3.707,25
4/1/2020,2,California,Colusa,6011,192,4.358,30
4/2/2020,2,California,Colusa,6011,195,4.948,34
4/3/2020,2,California,Colusa,6011,179,10.177,71
4/4/2020,2,California,Colusa,6011,166,2.946,20
4/5/2020,2,California,Colusa,6011,158,0.986,6
4/6/2020,2,California,Colusa,6011,172,1.876,13
4/7/2020,2,California,Colusa,6011,178,3.266,22
4/8/2020,2,California,Colusa,6011,177,7.195,50
4/9/2020,2,California,Colusa,6011,198,4.62,32
4/10/2020,2,California,Colusa,6011,171,8.58,59
4/11/2020,2,California,Colusa,6011,159,1.203,8
4/12/2020,2,California,Colusa,6011,179,0.718,5
4/13/2020,2,California,Colusa,6011,175,2.812,19
4/14/2020,2,California,Colusa,6011,178,3.688,25
4/15/2020,2,California,Colusa,6011,181,7.094,49
4/16/2020,2,California,Colusa,6011,180,11.989,83
4/17/2020,2,California,Colusa,6011,160,5.432,37
4/18/2020,2,California,Colusa,6011,160,3.135,21
4/19/2020,2,California,Colusa,6011,155,1.265,8
4/21/2020,2,California,Colusa,6011,258,6.486,45
4/22/2020,2,California,Colusa,6011,262,4.352,30
4/23/2020,2,California,Colusa,6011,257,12.789,89
4/24/2020,2,California,Colusa,6011,225,10.126,70
4/25/2020,2,California,Colusa,6011,216,5.166,36
4/26/2020,2,California,Colusa,6011,214,2.848,19
4/27/2020,2,California,Colusa,6011,221,10.753,75
4/28/2020,2,California,Colusa,6011,239,12.166,84
4/29/2020,2,California,Colusa,6011,228,10.003,69
4/30/2020,2,California,Colusa,6011,317,11.77,82
5/1/2020,2,California,Colusa,6011,302,12.892,90
5/2/2020,2,California,Colusa,6011,323,2.89,20
5/3/2020,2,California,Colusa,6011,294,4.37,30
5/4/2020,2,California,Colusa,6011,190,10.86,75
5/5/2020,2,California,Colusa,6011,201,4.189,29
5/6/2020,2,California,Colusa,6011,209,16.103,112
5/7/2020,2,California,Colusa,6011,217,6.88,48
5/8/2020,2,California,Colusa,6011,193,10.995,76
5/9/2020,2,California,Colusa,6011,210,11.628,81
5/10/2020,2,California,Colusa,6011,201,1.425,9
5/11/2020,2,California,Colusa,6011,180,11.675,81
5/12/2020,2,California,Colusa,6011,204,2.268,15
5/13/2020,2,California,Colusa,6011,169,12.314,86
5/14/2020,2,California,Colusa,6011,169,15.447,107
5/15/2020,2,California,Colusa,6011,313,14.79,103
5/16/2020,2,California,Colusa,6011,339,13.008,90
5/17/2020,2,California,Colusa,6011,331,1.366,9
5/18/2020,2,California,Colusa,6011,315,10.966,76
5/19/2020,2,California,Colusa,6011,299,13.603,95
5/20/2020,2,California,Colusa,6011,284,13.782,96
5/21/2020,2,California,Colusa,6011,330,14.546,101
5/22/2020,2,California,Colusa,6011,331,16.49,115
5/23/2020,2,California,Colusa,6011,322,13.696,95
5/24/2020,2,California,Colusa,6011,332,10.933,76
5/25/2020,2,California,Colusa,6011,328,11.918,83
5/26/2020,2,California,Colusa,6011,340,17.22,120
5/27/2020,2,California,Colusa,6011,357,17.265,120
5/28/2020,2,California,Colusa,6011,308,15.644,109
5/30/2020,2,California,Colusa,6011,315,6.002,41
5/31/2020,2,California,Colusa,6011,254,12.046,84
6/1/2020,2,California,Colusa,6011,359,14.444,100
6/2/2020,2,California,Colusa,6011,258,15.29,106
6/3/2020,2,California,Colusa,6011,348,13.262,92
6/4/2020,2,California,Colusa,6011,322,15.578,108
6/5/2020,2,California,Colusa,6011,335,19.651,137
6/6/2020,2,California,Colusa,6011,338,15.38,107
6/7/2020,2,California,Colusa,6011,334,12.158,84
6/8/2020,2,California,Colusa,6011,340,15.716,109
6/9/2020,2,California,Colusa,6011,308,14.61,102
6/10/2020,2,California,Colusa,6011,321,14.05,98
6/11/2020,2,California,Colusa,6011,318,16.46,114
6/12/2020,2,California,Colusa,6011,273,15.022,104
6/13/2020,2,California,Colusa,6011,340,13.024,90
6/14/2020,2,California,Colusa,6011,258,15.688,109
6/15/2020,2,California,Colusa,6011,296,16.122,112
6/16/2020,2,California,Colusa,6011,281,9.305,64
6/17/2020,2,California,Colusa,6011,323,14.755,103
6/18/2020,2,California,Colusa,6011,270,20.028,139
6/19/2020,2,California,Colusa,6011,376,16.275,113
6/20/2020,2,California,Colusa,6011,250,14.851,103
6/21/2020,2,California,Colusa,6011,250,7.264,50
6/22/2020,2,California,Colusa,6011,250,14.078,98
6/23/2020,2,California,Colusa,6011,268,17.207,120
3/1/2020,2,California,Contra Costa,6013,13605,4.277,56
3/2/2020,2,California,Contra Costa,6013,14114,7.183,94
3/3/2020,2,California,Contra Costa,6013,14570,7.574,99
3/4/2020,2,California,Contra Costa,6013,14782,7.593,100
3/5/2020,2,California,Contra Costa,6013,14237,7.973,105
3/6/2020,2,California,Contra Costa,6013,13742,8.116,106
3/7/2020,2,California,Contra Costa,6013,13624,6.104,80
3/8/2020,2,California,Contra Costa,6013,13765,4.086,53
3/9/2020,2,California,Contra Costa,6013,14681,6.683,88
3/10/2020,2,California,Contra Costa,6013,13818,7.319,96
3/11/2020,2,California,Contra Costa,6013,14533,6.868,90
3/12/2020,2,California,Contra Costa,6013,14345,6.668,87
3/13/2020,2,California,Contra Costa,6013,13897,6.51,85
3/14/2020,2,California,Contra Costa,6013,13542,3.24,42
3/15/2020,2,California,Contra Costa,6013,13203,1.839,24
3/16/2020,2,California,Contra Costa,6013,12321,4.527,59
3/17/2020,2,California,Contra Costa,6013,12646,1.008,13
3/18/2020,2,California,Contra Costa,6013,11712,1.21,15
3/19/2020,2,California,Contra Costa,6013,11324,0.845,11
3/20/2020,2,California,Contra Costa,6013,10015,1.803,23
3/21/2020,2,California,Contra Costa,6013,8573,0.442,5
3/22/2020,2,California,Contra Costa,6013,10949,0.282,3
3/23/2020,2,California,Contra Costa,6013,11885,0.506,6
3/24/2020,2,California,Contra Costa,6013,12305,0.208,2
3/25/2020,2,California,Contra Costa,6013,12003,0.613,8
3/26/2020,2,California,Contra Costa,6013,12185,0.48,6
3/27/2020,2,California,Contra Costa,6013,11478,1.131,14
3/28/2020,2,California,Contra Costa,6013,11970,0.042,0
3/29/2020,2,California,Contra Costa,6013,12320,0.037,0
3/30/2020,2,California,Contra Costa,6013,12628,0.462,6
3/31/2020,2,California,Contra Costa,6013,12431,0.546,7
4/1/2020,2,California,Contra Costa,6013,12500,0.504,6
4/2/2020,2,California,Contra Costa,6013,12299,0.654,8
4/3/2020,2,California,Contra Costa,6013,12068,1.2,15
4/4/2020,2,California,Contra Costa,6013,11826,0.039,0
4/5/2020,2,California,Contra Costa,6013,12726,0.027,0
4/6/2020,2,California,Contra Costa,6013,11629,0.057,0
4/7/2020,2,California,Contra Costa,6013,11745,0.424,5
4/8/2020,2,California,Contra Costa,6013,12151,0.354,4
4/9/2020,2,California,Contra Costa,6013,11757,0.283,3
4/10/2020,2,California,Contra Costa,6013,10941,1.143,15
4/11/2020,2,California,Contra Costa,6013,11387,0.357,4
4/12/2020,2,California,Contra Costa,6013,11312,0.032,0
4/13/2020,2,California,Contra Costa,6013,11309,0.485,6
4/14/2020,2,California,Contra Costa,6013,11950,0.479,6
4/15/2020,2,California,Contra Costa,6013,12679,0.59,7
4/16/2020,2,California,Contra Costa,6013,12016,0.62,8
4/17/2020,2,California,Contra Costa,6013,11606,1.33,17
4/18/2020,2,California,Contra Costa,6013,11930,0.431,5
4/19/2020,2,California,Contra Costa,6013,11121,0.142,1
4/21/2020,2,California,Contra Costa,6013,13800,0.258,3
4/22/2020,2,California,Contra Costa,6013,14195,0.163,2
4/23/2020,2,California,Contra Costa,6013,14292,0.168,2
4/24/2020,2,California,Contra Costa,6013,14077,0.45,5
4/25/2020,2,California,Contra Costa,6013,13466,0.068,0
4/26/2020,2,California,Contra Costa,6013,13319,0.036,0
4/27/2020,2,California,Contra Costa,6013,13743,0.096,1
4/28/2020,2,California,Contra Costa,6013,14130,0.125,1
4/29/2020,2,California,Contra Costa,6013,12876,0.308,4
4/30/2020,2,California,Contra Costa,6013,15574,0.424,5
5/1/2020,2,California,Contra Costa,6013,14178,1.26,16
5/2/2020,2,California,Contra Costa,6013,16090,0.442,5
5/3/2020,2,California,Contra Costa,6013,15404,0.462,6
5/4/2020,2,California,Contra Costa,6013,10649,0.346,4
5/5/2020,2,California,Contra Costa,6013,10832,0.362,4
5/6/2020,2,California,Contra Costa,6013,10583,0.581,7
5/7/2020,2,California,Contra Costa,6013,11811,0.053,0
5/8/2020,2,California,Contra Costa,6013,10286,0.624,8
5/9/2020,2,California,Contra Costa,6013,11466,0.062,0
5/10/2020,2,California,Contra Costa,6013,11257,0.05,0
5/11/2020,2,California,Contra Costa,6013,9972,0.043,0
5/12/2020,2,California,Contra Costa,6013,11040,0.059,0
5/13/2020,2,California,Contra Costa,6013,8317,0.079,1
5/14/2020,2,California,Contra Costa,6013,8683,0.311,4
5/15/2020,2,California,Contra Costa,6013,16094,1.629,21
5/16/2020,2,California,Contra Costa,6013,16865,1.192,15
5/17/2020,2,California,Contra Costa,6013,17092,0.06,0
5/18/2020,2,California,Contra Costa,6013,16851,0.295,3
5/19/2020,2,California,Contra Costa,6013,15163,0.703,9
5/20/2020,2,California,Contra Costa,6013,15702,1.974,25
5/21/2020,2,California,Contra Costa,6013,16766,1.733,22
5/22/2020,2,California,Contra Costa,6013,17334,2.55,33
5/23/2020,2,California,Contra Costa,6013,17327,1.805,23
5/24/2020,2,California,Contra Costa,6013,17366,1,13
5/25/2020,2,California,Contra Costa,6013,16352,0.562,7
5/26/2020,2,California,Contra Costa,6013,16430,1.545,20
5/27/2020,2,California,Contra Costa,6013,15849,2.059,27
5/28/2020,2,California,Contra Costa,6013,15272,2.237,29
5/30/2020,2,California,Contra Costa,6013,12343,0.223,2
5/31/2020,2,California,Contra Costa,6013,12414,1.1,14
6/1/2020,2,California,Contra Costa,6013,17711,1.816,23
6/2/2020,2,California,Contra Costa,6013,12808,1.33,17
6/3/2020,2,California,Contra Costa,6013,17867,1.976,26
6/4/2020,2,California,Contra Costa,6013,15624,2.433,32
6/5/2020,2,California,Contra Costa,6013,14409,2.716,35
6/6/2020,2,California,Contra Costa,6013,16129,2.547,33
6/7/2020,2,California,Contra Costa,6013,15695,1.556,20
6/8/2020,2,California,Contra Costa,6013,17236,2.789,36
6/9/2020,2,California,Contra Costa,6013,14438,2.865,37
6/10/2020,2,California,Contra Costa,6013,15557,2.489,32
6/11/2020,2,California,Contra Costa,6013,16012,2.774,36
6/12/2020,2,California,Contra Costa,6013,14852,2.59,34
6/13/2020,2,California,Contra Costa,6013,15248,2.879,37
6/14/2020,2,California,Contra Costa,6013,12666,1.614,21
6/15/2020,2,California,Contra Costa,6013,13069,2.028,26
6/16/2020,2,California,Contra Costa,6013,13566,2.356,31
6/17/2020,2,California,Contra Costa,6013,15191,3.109,40
6/18/2020,2,California,Contra Costa,6013,13557,3.33,43
6/19/2020,2,California,Contra Costa,6013,16927,4.193,55
6/20/2020,2,California,Contra Costa,6013,12978,3.151,41
6/21/2020,2,California,Contra Costa,6013,13519,1.821,23
6/22/2020,2,California,Contra Costa,6013,12949,2.532,33
6/23/2020,2,California,Contra Costa,6013,13599,3.205,42
3/1/2020,2,California,Del Norte,6015,211,1.363,60
3/2/2020,2,California,Del Norte,6015,242,2.069,91
3/3/2020,2,California,Del Norte,6015,237,2.216,98
3/4/2020,2,California,Del Norte,6015,228,2.552,113
3/5/2020,2,California,Del Norte,6015,227,2.255,99
3/6/2020,2,California,Del Norte,6015,217,2.918,129
3/7/2020,2,California,Del Norte,6015,245,2.757,122
3/8/2020,2,California,Del Norte,6015,247,1.746,77
3/9/2020,2,California,Del Norte,6015,244,2.526,112
3/10/2020,2,California,Del Norte,6015,204,2.86,126
3/11/2020,2,California,Del Norte,6015,238,2.53,112
3/12/2020,2,California,Del Norte,6015,210,2.198,97
3/13/2020,2,California,Del Norte,6015,206,2.244,99
3/14/2020,2,California,Del Norte,6015,202,1.258,55
3/15/2020,2,California,Del Norte,6015,206,0.309,13
3/16/2020,2,California,Del Norte,6015,191,2.074,91
3/17/2020,2,California,Del Norte,6015,209,1.637,72
3/18/2020,2,California,Del Norte,6015,203,2.39,105
3/19/2020,2,California,Del Norte,6015,199,2.087,92
3/20/2020,2,California,Del Norte,6015,188,2.274,100
3/21/2020,2,California,Del Norte,6015,171,0.619,27
3/22/2020,2,California,Del Norte,6015,197,0.115,5
3/23/2020,2,California,Del Norte,6015,191,1.258,55
3/24/2020,2,California,Del Norte,6015,205,0.937,41
3/25/2020,2,California,Del Norte,6015,192,1.902,84
3/26/2020,2,California,Del Norte,6015,188,0.792,35
3/27/2020,2,California,Del Norte,6015,180,1.549,68
3/28/2020,2,California,Del Norte,6015,217,0.512,22
3/29/2020,2,California,Del Norte,6015,222,0.046,2
3/30/2020,2,California,Del Norte,6015,205,0.345,15
3/31/2020,2,California,Del Norte,6015,186,0.615,27
4/1/2020,2,California,Del Norte,6015,185,1.268,56
4/2/2020,2,California,Del Norte,6015,184,1.462,64
4/3/2020,2,California,Del Norte,6015,176,1.109,49
4/4/2020,2,California,Del Norte,6015,192,0.048,2
4/5/2020,2,California,Del Norte,6015,179,0.041,1
4/6/2020,2,California,Del Norte,6015,169,0.681,30
4/7/2020,2,California,Del Norte,6015,175,1.106,49
4/8/2020,2,California,Del Norte,6015,179,1.092,48
4/9/2020,2,California,Del Norte,6015,197,1.233,54
4/10/2020,2,California,Del Norte,6015,173,0.785,34
4/11/2020,2,California,Del Norte,6015,181,0.035,1
4/12/2020,2,California,Del Norte,6015,191,0.05,2
4/13/2020,2,California,Del Norte,6015,187,0.595,26
4/14/2020,2,California,Del Norte,6015,187,0.972,43
4/15/2020,2,California,Del Norte,6015,207,1.212,53
4/16/2020,2,California,Del Norte,6015,186,1.761,78
4/17/2020,2,California,Del Norte,6015,198,1.182,52
4/18/2020,2,California,Del Norte,6015,186,0.832,36
4/19/2020,2,California,Del Norte,6015,183,0.089,3
4/21/2020,2,California,Del Norte,6015,255,0.24,10
4/22/2020,2,California,Del Norte,6015,264,0.08,3
4/23/2020,2,California,Del Norte,6015,254,1.064,47
4/24/2020,2,California,Del Norte,6015,252,0.167,7
4/25/2020,2,California,Del Norte,6015,237,0.466,20
4/26/2020,2,California,Del Norte,6015,241,0.029,1
4/27/2020,2,California,Del Norte,6015,246,0.052,2
4/28/2020,2,California,Del Norte,6015,249,0.914,40
4/29/2020,2,California,Del Norte,6015,223,0.996,44
4/30/2020,2,California,Del Norte,6015,361,1.291,57
5/1/2020,2,California,Del Norte,6015,330,1.935,85
5/2/2020,2,California,Del Norte,6015,322,0.04,1
5/3/2020,2,California,Del Norte,6015,330,0.704,31
5/4/2020,2,California,Del Norte,6015,241,1.76,78
5/5/2020,2,California,Del Norte,6015,246,0.755,33
5/6/2020,2,California,Del Norte,6015,235,0.713,31
5/7/2020,2,California,Del Norte,6015,255,0.598,26
5/8/2020,2,California,Del Norte,6015,243,0.876,38
5/9/2020,2,California,Del Norte,6015,227,1.273,56
5/10/2020,2,California,Del Norte,6015,222,0.163,7
5/11/2020,2,California,Del Norte,6015,235,0.916,40
5/12/2020,2,California,Del Norte,6015,231,0.843,37
5/13/2020,2,California,Del Norte,6015,193,0.816,36
5/14/2020,2,California,Del Norte,6015,220,0.076,3
5/15/2020,2,California,Del Norte,6015,342,2.168,96
5/16/2020,2,California,Del Norte,6015,341,1.249,55
5/17/2020,2,California,Del Norte,6015,337,0.099,4
5/18/2020,2,California,Del Norte,6015,352,1.652,73
5/19/2020,2,California,Del Norte,6015,332,1.136,50
5/20/2020,2,California,Del Norte,6015,343,2.272,100
5/21/2020,2,California,Del Norte,6015,380,1.979,87
5/22/2020,2,California,Del Norte,6015,362,2.476,109
5/23/2020,2,California,Del Norte,6015,330,1.479,65
5/24/2020,2,California,Del Norte,6015,352,2.287,101
5/25/2020,2,California,Del Norte,6015,355,1.353,60
5/26/2020,2,California,Del Norte,6015,357,2.1,93
5/27/2020,2,California,Del Norte,6015,343,1.43,63
5/28/2020,2,California,Del Norte,6015,338,2.052,90
5/30/2020,2,California,Del Norte,6015,365,0.115,5
5/31/2020,2,California,Del Norte,6015,309,0.065,2
6/1/2020,2,California,Del Norte,6015,388,2.212,98
6/2/2020,2,California,Del Norte,6015,296,2.177,96
6/3/2020,2,California,Del Norte,6015,415,2.386,105
6/4/2020,2,California,Del Norte,6015,342,1.623,71
6/5/2020,2,California,Del Norte,6015,335,2.303,102
6/6/2020,2,California,Del Norte,6015,402,1.066,47
6/7/2020,2,California,Del Norte,6015,378,1.198,53
6/8/2020,2,California,Del Norte,6015,393,1.679,74
6/9/2020,2,California,Del Norte,6015,358,2.48,109
6/10/2020,2,California,Del Norte,6015,379,1.86,82
6/11/2020,2,California,Del Norte,6015,403,2.246,99
6/12/2020,2,California,Del Norte,6015,369,1.999,88
6/13/2020,2,California,Del Norte,6015,397,1.133,50
6/14/2020,2,California,Del Norte,6015,331,1.675,74
6/15/2020,2,California,Del Norte,6015,345,1.244,55
6/16/2020,2,California,Del Norte,6015,325,1.317,58
6/17/2020,2,California,Del Norte,6015,399,2.003,88
6/18/2020,2,California,Del Norte,6015,334,3.318,147
6/19/2020,2,California,Del Norte,6015,513,3.148,139
6/20/2020,2,California,Del Norte,6015,355,2.094,92
6/21/2020,2,California,Del Norte,6015,332,2.048,90
6/22/2020,2,California,Del Norte,6015,365,1.663,73
6/23/2020,2,California,Del Norte,6015,343,3.199,141
3/1/2020,2,California,El Dorado,6017,2874,5.676,58
3/2/2020,2,California,El Dorado,6017,2866,9.503,97
3/3/2020,2,California,El Dorado,6017,2889,9.679,99
3/4/2020,2,California,El Dorado,6017,2912,9.707,100
